Artist,Year,Popularity
Lost Chameleon,2019,19.0
Lost Child,2019,51.0
Lost Frequencies,2014,43.0
Lost Frequencies,2015,48.75
Lost Frequencies,2016,39.333333333333336
Lost Frequencies,2017,24.4
Lost Frequencies,2018,39.6
Lost Frequencies,2019,55.8
Lost Kings,2015,0.0
Lost Kings,2016,42.0
Lost Kings,2017,47.6
Lost Kings,2018,69.0
Lost Kings,2019,50.666666666666664
Lost My Name,2015,4.0
Lost Stars,2019,25.0
Lost Years,2012,0.0
Lostboycrow,2016,17.0
Lostboycrow,2017,57.0
Lostiu.,2017,47.0
Lou Bega,1999,76.0
Lou Bega,2008,10.0
Lou Ella,2019,29.0
Lou Gramm,1987,50.0
Lou Rawls,2004,52.0
Lou Rawls,2006,30.5
Lou Reed,1972,56.4
Lou Reed,1989,40.0
Loud Luxury,2017,71.0
Loud Luxury,2018,63.333333333333336
Loud Luxury,2019,50.2
Louis Baker,2018,42.0
Louis Baker,2019,53.0
Louis Futon,2016,47.0
Louis Futon,2017,46.0
Louis Mattrs,2015,2.0
Louis The Child,2015,26.5
Louis The Child,2017,62.0
Louis The Child,2018,58.0
Louis The Child,2019,70.0
Louis Tomlinson,2017,74.0
Louis Tomlinson,2019,70.5
Lourena,2018,70.0
Lourena,2019,50.0
Lous and The Yakuza,2019,69.0
Louzada,2019,28.333333333333332
Love Beans,2018,6.0
Love Canon,2012,34.666666666666664
Love Canon,2014,34.0
Love Canon,2018,1.0
Love Harder,2019,70.0
Love Taps,2019,29.0
Love and Rockets,1989,52.0
LoveLeo,2019,75.0
Loverboy,1981,66.0
Loverboy,2006,12.0
Lowen,2019,27.0
Lowkey,2016,0.0
Loyle Carner,2017,62.5
Loyle Carner,2018,54.0
Loyle Carner,2019,54.0
Lreds,2019,18.0
Lstn,2019,28.5
Lu & Sowlmate,2018,35.0
Luca C,2011,22.0
Luca Debonaire,2019,44.0
Luca Lento,2010,1.0
Luca Schreiner,2017,28.0
Luca Testa,2019,30.0
Lucah,2019,54.0
Lucas & Steve,2017,18.666666666666668
Lucas & Steve,2018,66.0
Lucas & Steve,2019,59.27272727272727
Lucas Arnau,2004,6.0
Lucas Coe,2019,8.0
Lucas Estrada,2018,38.75
Lucas Estrada,2019,55.0
Lucas Lucco,2019,69.0
Lucas Muto,2019,46.0
Luccas Carlos,2019,67.0
Lucchii,2020,36.0
Lucha,2019,36.0
Luche,2019,1.0
Lucho,2019,40.0
Lucho SSJ,2018,5.0
Lucho SSJ,2019,60.5
Lucian,2019,46.0
Luciano,2017,44.5
Lucie Silvas,2018,22.0
Lucio101,2019,61.0
Lucius P. Thundercat,2020,33.0
Luck Wallace,2014,20.75
Lucky Daye,2018,28.0
Lucky Daye,2019,48.2
Lucky Kilimanjaro,2018,41.0
Lucky Luke,2017,53.0
Lucky Luke,2018,50.42857142857143
Lucus,2019,52.0
Lucy Dacus,2016,57.0
Lucy Dacus,2019,50.0
Lucy Hale,2011,25.5
Lucy Neville,2016,32.0
Lucy Neville,2017,44.0
Lucy Pearl,2000,28.2
Lud Foe,2019,53.0
Ludacris,2000,37.142857142857146
Ludacris,2001,46.6
Ludacris,2003,38.333333333333336
Ludacris,2004,42.142857142857146
Ludacris,2008,0.0
Ludacris,2010,44.0
Ludmilla,2019,80.0
Ludomir,2016,28.0
Ludvig Forssell,2019,53.0
Ludvigsson,2019,49.833333333333336
Luh Kel,2019,66.0
Luigi e Leandro,2019,17.0
Luis DH,2019,32.0
Luis Enrique,2009,74.0
Luis Enrique,2019,36.5
Luis Felipe Gonzalez,1997,1.0
Luis Fonsi,2008,68.0
Luis Fonsi,2014,64.0
Luis Fonsi,2017,53.22222222222222
Luis Fonsi,2018,72.33333333333333
Luis Fonsi,2019,70.47058823529412
Luis Miguel,1987,77.0
Luis Miguel,1988,69.66666666666667
Luis Miguel,1993,68.0
Luis Rodriguez,2019,9.0
Lukas Graham,2016,79.0
Lukas Graham,2019,69.0
Luke,1997,0.0
Luke & The Belleville Orchestra,2019,27.5
Luke Adamson,2019,34.0
Luke Bond,2019,36.0
Luke Bryan,2011,72.0
Luke Bryan,2015,36.0
Luke Coulson,2019,36.0
Luke DB,2020,6.0
Luke Helmond,2019,42.0
Luke Robert White,2019,45.0
Luke ST,2018,37.0
Luke Thompson,2015,43.0
"Lukrative, hyperforms, COSMIC, Night Grind, Noax, SYNC, vowl., NOIXES",2018,2.0
Lulleaux,2017,58.0
Lulleaux,2019,48.0
Luna Shadows,2019,45.0
Lunay,2018,17.0
Lunay,2019,81.28571428571429
Lunchmoney,2018,49.0
Lunchmoney,2019,3.0
Lund,2016,49.666666666666664
Lungfulls,2018,44.0
Luniz,1995,73.0
Luniz,2010,60.0
Luny Tunes,2003,55.4
Luny Tunes,2015,62.0
Luny Tunes,2016,52.0
Lupe Fiasco,2007,41.0
Lupe Fiasco,2017,49.0
Lusca061,2020,45.0
Luscious-235,2019,7.0
Lush & Simon,2014,42.0
Lush & Simon,2018,2.0
Lush Life,2014,0.0
Lustra,2006,66.0
Luther Ingram,2008,47.0
Luther Vandross,1981,69.0
Luther Vandross,2012,28.0
Luude,2019,49.0
Luuk Van Dijk,2018,18.0
Luz Casal,1989,56.0
Luz Pinos,2019,47.0
Lvly,2018,3.0
Lvne,2019,33.0
LxngCat,2019,37.0
Lyanno,2018,3.0
Lyanno,2019,60.5
Lyente,2018,2.0
Lyfe Jennings,2004,55.0
Lykke Li,2008,42.0
Lykke Li,2011,65.33333333333333
Lykke Li,2014,47.0
Lylos,2018,57.0
Lym en,2019,30.0
Lyn Collins,2005,0.0
Lynn Hayek,2019,38.0
Lynyrd Skynyrd,1973,30.666666666666668
Lynyrd Skynyrd,1974,59.4
Lynyrd Skynyrd,1991,6.0
Lynyrd Skynyrd,1993,3.0
Lynyrd Skynyrd,1998,4.333333333333333
Lynyrd Skynyrd,2007,22.5
Lynyrd Skynyrd,2008,0.2631578947368421
Lyre Le Temps,2010,46.0
Lyre Le Temps,2013,52.0
Lyre Le Temps,2016,36.0
LÉON,2017,62.0
LÉON,2019,63.75
LÚA,2019,50.0
Låpsley,2015,45.0
Låpsley,2016,53.0
Léo Rocatto,2019,38.0
Lérica,2019,69.66666666666667
Lérica,2020,49.0
Løyd,2019,30.5
Lü,2019,47.0
M Huncho,2019,68.0
M O P,2010,43.0
M-22,2019,55.666666666666664
M-3ox,2012,35.0
M.C. Azad,2018,32.0
M.I.A.,2007,71.0
M.O.P.,2000,32.0
M2H,2018,57.0
M3:LO,2019,9.0
M4gna,2020,20.0
M83,2011,71.75
MACAN,2019,28.0
MACHA!,2019,25.0
MACHADO,2019,17.0
MAD M.A.C.,2019,16.0
MADDOW,2018,17.0
MAGIC GIANT,2017,51.0
MAGIC!,2014,69.14285714285714
MAJOR.,2016,54.0
MAKJ,2014,21.0
MAKJ,2019,35.0
MALIA,2017,21.0
MALIYA,2019,40.0
MANI NBISH,2017,19.0
MARIA,2019,37.0
MARINA,2015,53.0
MARKZ,2019,27.0
MARTIN $KY,2019,32.5
MARTTE,2019,34.0
MASE,2019,71.0
MATH,2020,24.0
MATTN,2019,58.0
MAVI,2019,40.0
MAX,2016,69.0
MAX,2018,61.0
MAX,2019,66.25
MAXIFAM,2018,3.0
MC Breed,1991,48.0
MC Breed,1993,59.0
MC Cabelinho,2019,55.0
MC Caverinha,2019,64.5
MC Davo,2018,61.0
MC Davo,2019,60.0
MC Eiht,2010,56.0
MC Fioti,2017,71.0
MC Fioti,2018,23.5
MC Gkimpakos,2015,19.0
MC Gustta,2017,65.0
MC Hammer,1988,35.0
MC Hammer,1990,71.0
MC Hammer,1994,38.0
MC Hammer,1996,35.0
MC Hammer,2010,0.0
MC Hariel,2019,50.333333333333336
MC Igu,2018,59.0
MC Igu,2019,54.0
MC Igu,2020,54.0
MC Ingryd,2019,78.0
MC JottaPê,2019,74.0
MC JottaPê,2020,61.0
MC Kevin o Chris,2019,74.5
MC L da Vinte,2019,26.0
MC Loma e As Gêmeas Lacração,2019,49.0
MC Lyte,2007,12.5
MC Maneirinho,2018,41.5
MC Ren,1998,43.0
MED,2013,24.0
MEDIKAL,2019,57.0
MEDUZA,2019,83.625
MELANIE?,2019,33.0
MELODOWNZ,2019,53.0
MEMBA,2017,49.0
MEMBA,2018,46.0
MEMBA,2019,52.0
MESSIAH!,2019,41.0
METAFO4R,2019,37.0
MF DOOM,2004,60.0
MF DOOM,2011,43.0
MF Eistee,2019,53.0
MFakka,2017,41.0
MFnMelo,2019,49.0
MGM,2019,22.0
MGMT,2007,75.66666666666667
MHD,2016,1.5
MIKA,2006,61.0
MIKA,2009,11.0
MIKE,2017,0.0
MIKE,2018,48.0
MILCK,2016,52.0
MIMO,2019,41.0
MINST,2019,18.0
MISAEL,2019,45.0
MISOGI,2016,47.0
MISSIO,2019,61.0
MIST,2019,72.0
MJG,1997,30.5
MJG,2008,38.0
MK,2017,69.0
MK,2018,72.0
MK,2019,66.5
MKTO,2012,77.0
MKTO,2016,29.0
ML 21,2019,40.0
MNEK,2016,0.0
MOE KI,2019,25.0
MOMOLAND,2018,68.0
MOMOLAND,2019,61.0
MOONZz,2017,45.0
MOSKA,2013,0.0
MOSKA,2019,39.0
MOSSS,2017,56.0
MOTHXR,2016,49.0
MOTi,2013,0.0
MOTi,2014,0.0
MOTi,2016,0.0
MOTi,2018,42.0
MOTi,2019,57.22222222222222
MOÜGLI,2019,33.0
MR TOUT LE MONDE,2019,36.0
MR.BLACK,2019,35.0
MRKIZ,2019,11.0
MS MR,2015,26.0
MSTR ROGERS,2016,24.0
MTK,2019,48.333333333333336
MTK,2020,32.0
MUNA,2015,0.0
MUNA,2019,56.0
MV5,2019,20.0
MVCA,2019,38.0
MVGMVR,2018,34.0
MVGMVR,2019,36.0
MW Vibes,2015,0.0
MXMS,2019,47.0
MYA,2019,67.0
MZ,2016,34.833333333333336
Maarten de Jong,2019,30.0
Mabel,2019,76.54545454545455
Mabryx,2020,47.0
Mac Ayres,2017,72.0
Mac Ayres,2018,53.0
Mac Ayres,2019,52.0
Mac Beez,2017,53.0
Mac DeMarco,2012,63.0
Mac DeMarco,2014,73.0
Mac DeMarco,2017,66.0
Mac Gregor,2019,39.0
Mac Miller,2011,68.0
Mac Miller,2013,48.0
Mac Miller,2014,7.0
Mac Miller,2015,77.0
Mac Miller,2016,57.6
Mac Miller,2018,76.0
Mac Miller,2020,80.55555555555556
Macaco,2019,63.0
Macarena,2017,12.0
Macarena,2018,18.0
Maceo,2005,22.0
Mach & Daddy,2005,67.0
Machel Montano,2015,18.0
Machine Gun Kelly,2016,6.0
Machine Gun Kelly,2017,44.5
Machine Gunners,2017,30.0
Mack 10,1997,53.0
Mack 10,2007,53.0
Mack 10,2010,28.5
Mackieaveliko,2015,40.0
Macklemore & Ryan Lewis,2012,70.125
Macklemore & Ryan Lewis,2015,9.0
Macross 82-99,2015,45.166666666666664
Macross 82-99,2017,38.0
Macross 82-99,2018,29.0
Macy Gray,1999,71.0
Macy Martin,2019,38.0
Mad Crow,2019,39.0
Mada,2019,52.0
Madam Misfit,2020,23.0
Madcon,2015,53.0
Madden,2016,47.0
Maddix,2018,46.0
Maddix,2019,36.0
Made famous by Tito el Bambino,2010,8.0
Made in M,2016,51.0
Made in M,2017,59.0
Made in M,2019,56.0
Madeaux,2018,28.0
MadeinTYO,2016,55.0
MadeinTYO,2019,54.0
Mademoiselle K.,2006,40.0
Madeon,2015,56.0
Madeon,2019,60.0
Madiel Lara,2016,38.0
Madiel Lara,2017,36.0
Madiel Lara,2018,44.8
Madism,2019,50.0
Madison Beer,2015,54.0
Madison Beer,2017,61.0
Madison Beer,2018,68.33333333333333
Madison Beer,2019,75.0
Madison Gold,2018,27.0
Madison Mars,2016,2.0
Madison Mars,2017,1.0
Madison Mars,2019,53.166666666666664
Madlib,2010,29.0
Madness,1982,65.0
Madness,2016,1.0
Madonna,1984,54.0
Madonna,1990,51.0
Madonna,2009,71.0
Madonna,2015,60.0
Madonna,2019,43.0
Madsen,2019,38.0
Madson Project.,2018,23.0
Maes,2019,77.0
Maestro Harrell,2015,32.0
Maestro Harrell,2016,23.0
Maffio,2019,71.66666666666667
Maga Shukar,2019,14.0
Maggie Lindemann,2017,77.0
Maggie Lindemann,2019,57.0
Maggie Rogers,2016,0.0
Maggie Rogers,2018,63.0
Maggie Rogers,2019,69.0
Maggie Rose,2018,35.0
Magic City Hippies,2015,58.0
Magic Man,2013,43.0
Magic Man,2014,53.0
Magic Sword,2015,56.0
Magnate,2007,0.0
Magneto,2007,67.0
Magneto,2019,43.0
Magnificence,2018,37.0
Magnificence,2019,52.5
Magnofield,2019,59.0
Magnum,2020,40.0
Maha Quest,2018,42.0
Mahalia,2017,61.0
Mahalia,2019,62.0
Mahalo,2020,32.0
Mahan Moin,2015,0.0
Mahmood,2019,44.5
Mahmut Orhan,2017,24.0
Mahogany Jones,2014,1.0
Maia Mitchell,2013,50.5
Maiara & Maraisa,2020,60.0
Maikel Delacalle,2017,57.0
Maikel Delacalle,2019,58.5
Maisie Peters,2019,52.5
MaisonDe,2019,36.0
Maiwan,2017,9.0
Maiwan,2018,5.0
Majed,2019,24.0
Majed Al Esa,2019,37.0
Majical Cloudz,2015,53.0
Majid Jordan,2016,45.5
Majid Jordan,2017,44.0
Majid Jordan,2019,74.0
Majik,2015,0.0
Major Lazer,2009,29.0
Major Lazer,2013,10.5
Major Lazer,2014,37.0
Major Lazer,2015,27.416666666666668
Major Lazer,2016,41.7
Major Lazer,2017,12.714285714285714
Major Lazer,2018,51.0
Major Lazer,2019,71.54545454545455
Majur,2018,48.0
Majur,2019,46.0
Makaveli,1996,62.0
Makes My Blood Dance,2019,27.0
Makeup And Vanity Set,2017,51.0
Makeup And Vanity Set,2018,1.0
Making Movies,2019,27.0
Makiza,1999,54.0
Mako,2014,34.0
Mako,2016,21.0
Mako,2017,27.0
Mako,2018,26.5
Mal V Moo,2019,17.0
Mala Rodríguez,2019,53.5
Malaa,2015,0.0
Malaa,2019,56.0
Malcolm Voltaire,2019,13.0
Maldita,2016,0.0
Maleekisking,2019,5.0
Malgioglio,2019,48.0
Malharo,2019,34.0
Malian Musicians,2002,37.0
Malibu,2019,56.0
Malibu,2020,53.0
Malik Montana,2019,58.42857142857143
Mall Grab,2015,0.0
Mallory Merk,2016,0.0
Malo,1972,46.0
Maloma,2019,32.0
Malow Mac,2012,18.5
Malow Mac,2013,12.0
Maluma,2015,68.5
Maluma,2017,32.0
Maluma,2018,73.42857142857143
Maluma,2019,66.06666666666666
Mama Cleo,2019,27.0
Mamamoo,2016,42.5
Mamamoo,2017,49.0
Mamamoo,2018,68.5
Mamamoo,2019,76.5
Mambo Brothers,2019,29.0
Mambo Kingz,2016,66.0
Mambo Kingz,2019,73.0
MamboLosco,2018,22.0
MamboLosco,2019,68.5
Maml,2019,28.0
Mammoth Mammoth,2019,13.5
Mammothor,2019,36.5
Man Cub,2018,20.0
Man Overboard,2010,0.0
Man Overboard,2011,14.0
Man Parrish,1983,33.0
Manafest,2018,28.0
Mandi Macias,2019,26.0
Mando,2019,17.0
Mandolin Orange,2018,17.0
Mane de la Parra,2013,0.0
Manel Navarro,2019,54.0
Manfred Mann's Earth Band,1976,21.666666666666668
Manfred Mann's Earth Band,1996,10.0
Manfred Mann's Earth Band,2000,11.0
Manfred Mann's Earth Band,2007,0.0
Mangabey,2019,15.0
Mani Sandhu,2019,26.0
Maniako,2017,9.0
Maniaxo,2019,36.5
Manic Street Preachers,1996,56.0
Manic Street Preachers,1998,61.0
Manic Street Preachers,2002,60.0
Manic Twister,2019,51.0
Manila Killa,2016,9.0
Manila Killa,2017,43.0
Manila Killa,2018,0.0
Manila Killa,2019,35.0
Mankirt Aulakh,2018,46.0
Mann,2010,1.0
Mannie Fresh,2004,47.0
Manny,2018,47.0
Mano Ezoh,2016,0.0
Manolito Simonet y su Trabuco,2003,36.0
Manolito Simonet y su Trabuco,2008,42.0
Manse,2015,31.0
Manse,2017,0.0
Manse,2019,44.25
Mansionair,2015,3.0
Mansionair,2016,5.0
Mansionair,2018,4.0
Mantronix,1996,0.0
Manu Chao,1998,66.0
Manu Chao,2001,10.0
Manu Chao,2019,54.0
Manu Crooks,2019,53.5
Manu Durán,2019,33.0
Manuel Carrasco,2018,72.0
Manuel Costa,2018,34.0
Manuel Medrano,2015,71.0
Manuel Medrano,2019,69.0
Manuel Turizo,2016,53.0
Manuel Turizo,2017,68.75
Manuel Turizo,2018,63.666666666666664
Manuel Turizo,2019,80.2
Manuellsen,2015,28.0
Manuellsen,2016,39.0
Manwolves,2016,53.0
Many Moor,2016,34.0
Maná,1990,68.0
Maná,1992,60.0
Maná,1997,72.0
Maná,1999,53.0
Maná,2006,69.0
Maná,2010,63.0
Maná,2015,67.0
Maná,2019,72.0
Maor Levi,2014,5.5
Maquiny,2019,44.0
Mar Vei,2019,51.0
Marc Anthony,2004,64.5
Marc Anthony,2006,66.0
Marc Anthony,2013,75.0
Marc Anthony,2018,71.0
Marc Anthony,2019,44.4
Marc Benjamin,2019,43.666666666666664
Marc Benjamin,2020,35.0
Marc E. Bassy,2016,3.0
Marc E. Bassy,2019,63.0
Marc Joef,2019,34.0
Marc Kiss,2019,38.0
Marc Korn,2017,24.0
Marc Korn,2019,39.0
Marc Oso,2019,7.5
Marce,2012,0.0
Marcel Woods,2011,0.0
Marci Coleman,2018,27.0
Marcia Griffiths,1990,42.0
Marcianos Crew,2019,57.0
Marco Maggiore,2014,32.0
Marco Mares,2018,47.0
Marco Mares,2019,48.0
Marco McKinnis,2018,42.0
Marco Mengoni,2019,69.0
Marco Rahim,2019,47.0
Marco Rahim,2020,34.0
Marcos & Belutti,2019,63.5
Marcos Caixa,2019,50.0
Marcos Menchaca,2019,51.0
Marcus & Martinus,2017,0.0
Marcus Bornold,2019,6.0
Marcus D,2016,32.0
Marcus D,2018,6.0
Marcus King,2020,49.0
Marcus Miller,1997,0.0
Marcus Mouya,2015,14.0
Marcus Mouya,2016,20.0
Marcus Muscogee,2019,24.0
Marcus Santoro,2020,34.0
Marcy Playground,1997,68.0
Maredatruth,2019,39.0
Maren Morris,2016,0.0
Maren Morris,2019,76.0
Margaret Durante,2011,30.0
Margarita la diosa de la cumbia,2010,59.0
Marginal Supply,2019,63.0
Margot White,2019,19.0
Mari Louis,2019,34.0
Maria Daniela Y Su Sonido Lasser,2019,44.0
Maria Gadú,2019,40.0
Maria Hazell,2016,11.0
Maria Muldaur,1973,44.0
Maria Muldaur,2005,35.0
Mariah,2019,69.5
Mariah Carey,1991,48.0
Mariah Carey,1993,57.0
Mariah Carey,1994,90.0
Mariah Carey,1995,70.66666666666667
Mariah Carey,2000,43.0
Mariah Carey,2001,30.0
Mariah Carey,2009,67.0
Mariah Carey,2010,18.0
Marian Hill,2015,40.0
Mariana BO,2020,28.0
Marianas Trench,2011,34.0
Marianas Trench,2012,56.0
Marianas Trench,2020,47.0
Marianne Faithfull,2018,25.0
Maribou State,2015,56.0
Maribou State,2018,52.0
Marielle Hazlo,2015,0.0
Marillion,1985,59.0
Marillion,1992,51.0
Marillion,2019,24.0
Marilyn Manson,1995,10.0
Marilyn Manson,2004,54.0
Marilyn Manson,2017,63.0
Marilyn Manson,2019,67.0
Marina Yers,2019,53.0
Mario,2002,62.0
Mario,2004,72.66666666666667
Mario,2007,69.0
Mario Bautista,2018,75.0
Mario Bautista,2019,64.0
Mario Guerrero,2019,31.0
Mario Winans,2016,68.0
Marissa Mur,2018,12.0
Marissa Mur,2019,42.666666666666664
Mark B.,2019,58.0
Mark Cast,2019,47.0
Mark Isham,2001,0.0
Mark Knight,2008,51.0
Mark Knight,2009,35.0
Mark Knight,2013,43.0
Mark Knight,2016,20.0
Mark Lettieri,2013,23.0
Mark Mendy,2019,53.0
Mark Morrison,1996,72.0
Mark Morrison,1997,49.0
Mark Morrison,2015,27.0
Mark Morton,2019,45.0
Mark Morton,2020,44.0
Mark Ronson,2014,1.0
Mark Ronson,2015,70.0
Mark Ronson,2016,43.0
Mark Ronson,2018,79.0
Mark Ronson,2019,65.5
Mark Sixma,2014,11.0
Mark Sixma,2019,28.0
Mark Stent,2016,14.0
Marko Silva,2019,63.0
Markus Klee,2017,0.0
Marky Mark And The Funky Bunch,1991,57.0
Marla Singer,2018,17.0
Marlena Shaw,1969,62.0
Marlena Shaw,2014,3.0
Marley Waters,2015,0.0
MarllDexx,2012,3.0
Marlowe,2019,42.0
Marnage,2019,27.0
Marnik,2019,64.0
Marnik,2020,57.0
Maroon 5,2002,64.5
Maroon 5,2004,10.0
Maroon 5,2007,59.0
Maroon 5,2010,66.75
Maroon 5,2011,6.0
Maroon 5,2012,60.23076923076923
Maroon 5,2014,4.0
Maroon 5,2015,70.66666666666667
Maroon 5,2016,9.833333333333334
Maroon 5,2017,10.285714285714286
Maroon 5,2018,79.33333333333333
Maroon 5,2019,91.8
Marques Houston,2007,51.0
Marracash,2019,77.0
Marrakesh,2020,45.0
Marrón,2019,40.0
Mars Today,2015,35.0
Marsha Ambrosius,2011,48.0
Marshall Marshall,2017,15.0
Marshall Marshall,2018,39.0
Marshall Milano,2019,30.0
Marshmello,2015,0.0
Marshmello,2016,35.285714285714285
Marshmello,2017,65.28571428571429
Marshmello,2018,65.72222222222223
Marshmello,2019,71.93333333333334
Marta Martorell,2002,37.0
Martha Reeves & The Vandellas,2002,35.0
Martha and the Muffins,1980,36.0
Martin Fritzon,2019,22.0
Martin Garrix,2013,6.642857142857143
Martin Garrix,2014,14.941176470588236
Martin Garrix,2015,25.642857142857142
Martin Garrix,2016,45.17857142857143
Martin Garrix,2017,59.04
Martin Garrix,2018,62.81481481481482
Martin Garrix,2019,68.25
Martin Hygard,2019,15.0
Martin Jensen,2016,52.0
Martin Jensen,2017,36.0
Martin Jensen,2018,55.0
Martin Jensen,2019,62.0
Martin Miller,2019,25.0
Martin Mix,2019,35.0
Martin Numan,2018,18.571428571428573
Martin Silence,2012,38.0
Martin Silence,2013,37.0
Martin Silence,2015,36.0
Martin Silence,2019,37.0
Martin Solveig,2011,25.0
Martin Solveig,2015,45.5
Martin Solveig,2019,72.0
Martin Vide,2018,52.0
Martina La Peligrosa,2019,43.0
Marvin Gaye,1973,62.0
Marvin Gaye,1995,2.0
Marvin Gaye,1999,12.0
Marvin Gaye,2015,53.0
Marvin Sapp,2007,55.0
Marvin Sease,1987,34.0
Marvin Sease,1994,33.0
Marwan Soulflow,2014,28.0
Mary J. Blige,1992,38.375
Mary J. Blige,1995,46.0
Mary J. Blige,1997,45.0
Mary J. Blige,2001,70.0
Mary J. Blige,2010,6.0
Mary J. Blige,2013,51.0
Mary Jane Girls,2008,3.0
Mary Mary,2000,33.4
Mary Mary,2005,27.75
Mary Mary,2008,33.0
Maréh,2019,39.0
María Barracuda,2004,26.0
María Barracuda,2019,23.0
María Caneda,2002,33.0
María José,2019,60.0
María León,2020,43.0
María Parrado,2016,47.0
María y José,2013,10.0
Masakoi,2019,35.0
Masayoshi Takanaka,1985,24.0
Mase,1997,55.5
Masego,2016,0.0
Masego,2017,16.0
Masego,2018,66.5
Masego,2019,0.0
Mashmex,2019,36.0
Maskarade,2018,49.0
Masked Man,2018,13.0
Masked Man,2019,41.0
Masked Wolf,2019,56.0
Maski & Banga,2019,28.0
Mass Anthem,2018,39.0
Massari,2018,46.0
Massface,2017,35.0
Masta Ace,2016,44.0
Masta Ace Incorporated,1993,39.0
Master P,1996,43.0
Master P,1997,42.0
Master P,1998,25.4
Master P,2005,16.666666666666668
Master P,2006,22.0
Masterboy,1995,1.0
Masterboy,2006,50.0
Mastermind,2019,58.0
Mastodon,2017,54.5
Mat Zo,2014,15.0
Mat.Joe,2017,40.0
Mata,2019,66.33333333333333
Mata,2020,50.5
Matata,1994,34.0
Matchbox Twenty,1996,68.0
Matchbox Twenty,2000,64.0
Matchbox Twenty,2007,62.0
Matheus Queiroz,2019,37.0
Matheus Queiroz,2020,36.0
Mathew,2019,43.0
Mathilda Homer,2019,40.0
Mati,2019,44.0
Mating Ritual,2017,51.0
Mating Ritual,2019,33.0
Matisse,2019,75.0
Matisse & Sadko,2018,0.0
Matisse & Sadko,2019,57.5
Matoma,2015,56.5
Matoma,2016,47.0
Matrix & Futurebound,2019,52.0
Matroda,2019,36.0
Matstubs,2020,45.5
Matt Hunter,2019,58.0
Matt Maeson,2017,65.0
Matt Maeson,2019,61.0
Matt Moore,2017,39.0
Matt Quentin,2018,58.0
Matt Quentin,2019,49.0
Matt Reynolds,2018,17.0
Matt Rysen,2020,44.0
Matt Simons,2015,38.0
Matt Simons,2016,34.0
Matt Simons,2019,42.0
Matt Strike,2018,24.0
Matt Strike,2019,25.5
Matt Terry,2017,65.0
Matt Walden,2019,38.0
Matt Watkins,2018,23.0
Matt and Kim,2009,37.5
Matt and Kim,2010,45.0
Matt and Kim,2012,32.0
Mattafix,2005,65.0
Matter Of Tact,2019,32.0
"Matthew ""Mdot"" Finley",2010,40.0
Matthew Koma,2013,36.0
Matthew Koma,2015,30.0
Matthew Miller,2019,35.0
Matthew Mole,2014,16.0
Matthew Nash,2013,0.0
Matthew Parker,2018,32.0
Mattia Pironti,2020,40.0
Matuê,2017,5.0
Matuê,2019,76.75
Maty Noyes,2016,58.0
Maty Noyes,2018,61.0
Mau y Ricky,2017,6.0
Mau y Ricky,2018,79.0
Mau y Ricky,2019,78.27272727272727
Maurice West,2017,27.0
Maurice West,2018,49.0
Maurice West,2019,38.0
Mauricio Figueiral,2013,6.0
Mauve,2019,56.5
Mavado,2015,22.0
Maverick Sabre,2018,38.0
Mavrick,2016,0.0
Max Brigante,2018,23.0
Max Fail,2019,44.0
Max Frost,2015,43.0
Max Frost,2016,61.0
Max Graef,2014,27.0
Max Jury,2016,1.0
Max Keeble,2019,40.0
Max Lean,2019,41.0
Max Lean,2020,43.0
Max M,2019,46.0
Max Oazo,2019,50.0
Max Pezzali,2019,58.0
Max Shaun,2019,36.0
Max Styler,2019,22.0
Max Styler,2020,43.0
Max Vangeli,2019,49.0
Maxess,2016,20.0
Maxi Priest,2008,48.0
Maximum Love,2018,42.0
Maxiolly,2019,53.0
Maxwell,1996,46.6
Maxwell,1997,35.0
Maxwell,1998,15.0
Maxwell,1999,50.0
Maxwell,2001,41.166666666666664
Maxwell,2007,0.0
Maxwell,2009,49.0
Maxwell,2016,61.0
Maxwell,2017,14.0
Maxwell Luke,2019,36.0
Maxx,1994,54.0
Maya Jane Coles,2018,28.0
Maybon,2015,21.0
Maybon,2017,9.0
Mayday Parade,2009,47.0
Mayday Parade,2011,41.75
Maydro,2019,26.0
Mayer Hawthorne,2009,51.0
Mayer Hawthorne,2011,56.0
Mayer Hawthorne,2013,0.0
Mayonnaise,2008,4.0
Mayonnaise,2018,41.5
Maze,2009,0.0
Maze,2011,46.0
Mazlum Uruc,2017,50.0
Mazoulew,2019,31.0
Maía,2018,44.0
Maía,2019,43.0
Maître Gims,2016,61.0
Maître Gims,2019,61.0
Mc Brains,2002,15.0
Mc Brains,2011,0.0
Mc Davi,2018,49.5
Mc Davi,2019,65.0
Mc Don Juan,2019,62.0
Mc Leo da Baixada,2019,34.0
Mc Maha,2019,46.0
Mc Pedrinho,2019,40.0
Mc Rebecca,2019,59.0
Mc Th,2019,72.0
Mc Tha,2019,45.0
McClenney,2019,30.333333333333332
McKlopedia,2019,46.0
Me & My,1995,49.0
Meat Loaf,1977,50.0
Meat Loaf,1981,47.0
Meat Loaf,1995,66.0
Meck,2008,0.0
Medhane,2019,42.0
Medina,2009,47.0
Medon,2019,50.0
Meek Mill,2011,52.833333333333336
Meek Mill,2012,41.333333333333336
Meek Mill,2015,47.666666666666664
Meek Mill,2016,65.0
Meek Mill,2017,54.0
Meek Mill,2018,85.0
Meelah,2014,0.0
